1.022  1.37487e-020
2.044  1.34858e-020
3.066  1.32276e-020
4.088  1.29741e-020
5.11  1.2725e-020
6.132  1.24805e-020
7.154  1.22404e-020
8.176  1.20046e-020
9.198  1.17732e-020
10.22  1.1546e-020
11.242  1.1323e-020
12.264  1.11042e-020
13.286  1.08895e-020
14.308  1.06789e-020
15.33  1.04724e-020
16.352  1.02699e-020
17.374  1.00714e-020
18.396  9.87675e-021
19.418  9.68603e-021
20.44  9.49917e-021
21.462  9.31611e-021
22.484  9.13682e-021
23.506  8.96126e-021
24.528  8.78937e-021
25.55  8.62111e-021
26.572  8.45645e-021
27.594  8.29533e-021
28.616  8.13771e-021
29.638  7.98354e-021
30.66  7.83278e-021
31.682  7.68538e-021
32.704  7.54131e-021
33.726  7.40051e-021
34.748  7.26293e-021
35.77  7.12855e-021
36.792  6.9973e-021
37.814  6.86916e-021
38.836  6.74407e-021
39.858  6.62199e-021
40.88  6.50289e-021
41.902  6.38672e-021
42.924  6.27343e-021
43.946  6.163e-021
44.968  6.05537e-021
45.99  5.95051e-021
47.012  5.84837e-021
48.034  5.74893e-021
49.056  5.65214e-021
50.078  5.55797e-021
51.1  5.46637e-021
52.122  5.37732e-021
53.144  5.29076e-021
54.166  5.20668e-021
55.188  5.12503e-021
56.21  5.04577e-021
57.232  4.96888e-021
58.254  4.89432e-021
59.276  4.82206e-021
60.298  4.75205e-021
61.32  4.68428e-021
62.342  4.61871e-021
63.364  4.5553e-021
64.386  4.49403e-021
65.408  4.43486e-021
66.43  4.37777e-021
67.452  4.32272e-021
68.474  4.26968e-021
69.496  4.21863e-021
70.518  4.16953e-021
71.54  4.12236e-021
72.562  4.07709e-021
73.584  4.03369e-021
74.606  3.99213e-021
75.628  3.95239e-021
76.65  3.91443e-021
77.672  3.87824e-021
78.694  3.84378e-021
79.716  3.81104e-021
80.738  3.77997e-021
81.76  3.75057e-021
82.782  3.7228e-021
83.804  3.69664e-021
84.826  3.67206e-021
85.848  3.64904e-021
86.87  3.62756e-021
87.892  3.6076e-021
88.914  3.58912e-021
89.936  3.57211e-021
90.958  3.55654e-021
91.98  3.54239e-021
93.002  3.52964e-021
94.024  3.51826e-021
95.046  3.50824e-021
96.068  3.49955e-021
97.09  3.49218e-021
98.112  3.48608e-021
99.134  3.48126e-021
100.156  3.47769e-021
101.178  3.47534e-021
102.2  3.47419e-021
103.222  3.47423e-021
104.244  3.47543e-021
105.266  3.47778e-021
106.288  3.48125e-021
107.31  3.48582e-021
108.332  3.49148e-021
109.354  3.4982e-021
110.376  3.50596e-021
111.398  3.51476e-021
112.42  3.52455e-021
113.442  3.53534e-021
114.464  3.54709e-021
115.486  3.55979e-021
116.508  3.57341e-021
117.53  3.58795e-021
118.552  3.60338e-021
119.574  3.61969e-021
120.596  3.63685e-021
121.618  3.65484e-021
122.64  3.67365e-021
123.662  3.69326e-021
124.684  3.71365e-021
125.706  3.7348e-021
126.728  3.75669e-021
127.75  3.77931e-021
128.772  3.80263e-021
129.794  3.82664e-021
130.816  3.85132e-021
131.838  3.87665e-021
132.86  3.90262e-021
133.882  3.92919e-021
134.904  3.95637e-021
135.926  3.98412e-021
136.948  4.01242e-021
137.97  4.04127e-021
138.992  4.07064e-021
140.014  4.10051e-021
141.036  4.13086e-021
142.058  4.16168e-021
143.08  4.19294e-021
144.102  4.22464e-021
145.124  4.25673e-021
146.146  4.28922e-021
147.168  4.32208e-021
148.19  4.35529e-021
149.212  4.38882e-021
150.234  4.42267e-021
151.256  4.45681e-021
152.278  4.49122e-021
153.3  4.52589e-021
154.322  4.56079e-021
155.344  4.59589e-021
156.366  4.63119e-021
157.388  4.66666e-021
158.41  4.70229e-021
159.432  4.73804e-021
160.454  4.7739e-021
161.476  4.80985e-021
162.498  4.84587e-021
163.52  4.88193e-021
164.542  4.91802e-021
165.564  4.95411e-021
166.586  4.99018e-021
167.608  5.02621e-021
168.63  5.06218e-021
169.652  5.09807e-021
170.674  5.13385e-021
171.696  5.16949e-021
172.718  5.20499e-021
173.74  5.24031e-021
174.762  5.27544e-021
175.784  5.31034e-021
176.806  5.34499e-021
177.828  5.37938e-021
178.85  5.41348e-021
179.872  5.44726e-021
180.894  5.4807e-021
181.916  5.51377e-021
182.938  5.54646e-021
183.96  5.57873e-021
184.982  5.61057e-021
186.004  5.64194e-021
187.026  5.67282e-021
188.048  5.70319e-021
189.07  5.73302e-021
190.092  5.76228e-021
191.114  5.79096e-021
192.136  5.81902e-021
193.158  5.84644e-021
194.18  5.87319e-021
195.202  5.89924e-021
196.224  5.92458e-021
197.246  5.94917e-021
198.268  5.97298e-021
199.29  5.99599e-021
200.312  6.01818e-021
201.334  6.03952e-021
202.356  6.05997e-021
203.378  6.07952e-021
204.4  6.09813e-021
205.422  6.11578e-021
206.444  6.13245e-021
207.466  6.1481e-021
208.488  6.16271e-021
209.51  6.17625e-021
210.532  6.18869e-021
211.554  6.20001e-021
212.576  6.21019e-021
213.598  6.21918e-021
214.62  6.22698e-021
215.642  6.23354e-021
216.664  6.23886e-021
217.686  6.24289e-021
218.708  6.24561e-021
219.73  6.247e-021
220.752  6.24703e-021
221.774  6.24568e-021
222.796  6.24292e-021
223.818  6.23873e-021
224.84  6.23308e-021
225.862  6.22595e-021
226.884  6.21731e-021
227.906  6.20715e-021
228.928  6.19543e-021
229.95  6.18214e-021
230.972  6.16726e-021
231.994  6.15076e-021
233.016  6.13262e-021
234.038  6.11283e-021
235.06  6.09135e-021
236.082  6.06819e-021
237.104  6.04331e-021
238.126  6.0167e-021
239.148  5.98834e-021
240.17  5.95822e-021
241.192  5.92632e-021
242.214  5.89263e-021
243.236  5.85713e-021
244.258  5.81982e-021
245.28  5.78068e-021
246.302  5.73971e-021
247.324  5.69689e-021
248.346  5.65221e-021
249.368  5.60568e-021
250.39  5.55729e-021
251.412  5.50703e-021
252.434  5.4549e-021
253.456  5.4009e-021
254.478  5.34503e-021
255.5  5.2873e-021
256.522  5.22772e-021
257.544  5.16627e-021
258.566  5.10299e-021
259.588  5.03786e-021
